user_id,sku_id
93357,168043
85268,20819
138786,97007
136540,71940
52077,84544
102589,8585
57567,2448
162958,70491
212676,70491
212440,122027
230980,8585
182845,20819
160974,22140
226039,3930
53823,162344
208812,71940
8911,71940
38232,98989
150395,70491
148618,64160
137345,71184
7370,4732
169024,146926
177150,71940
182242,4732
34336,71940
38306,71940
205957,4732
60815,102166
132648,32744
37100,37427
159257,44605
49886,41958
193140,84544
6955,149462
106341,70491
74700,54357
68775,42440
138095,22140
144910,42440
81651,77745
6999,102166
10972,97007
1615,54357
101583,51558
141939,71940
188834,71940
31330,2148
214113,65823
82327,84544
135114,8585
189664,32744
196592,102166
87163,104297
1215,162344
186074,14739
127905,126918
26197,42988
218601,77745
173010,14739
9907,57462
100707,84544
201523,2148
130065,100251
26480,8585
23088,2148
112220,4732
231305,77745
232018,146926
218231,4732
14891,102166
10924,97007
129384,14739
82257,51916
93793,8585
156471,79122
14454,71940
24682,2148
8675,139648
72329,81515
168197,84544
194221,54357
203715,64160
203989,160362
63518,86604
191365,70491
53448,42988
89126,112141
28097,2148
180950,63585
211366,82481
189258,8585
121894,112373
186160,146926
68834,9069
39959,2148
184212,2148
194036,160362
185419,162344
169869,128416
63488,45173
62664,54357
42601,162344
218873,42988
111035,3930
179759,87933
193767,71940
80496,54209
98507,8585
190394,2148
157003,54357
148483,80497
210459,105031
23419,112141
38916,37546
128794,102166
87226,37427
189773,170699
173366,146926
87276,44605
154679,106989
114417,105352
123579,64160
26095,51558
103998,37427
81032,54357
182566,64160
192575,2148
181110,14739
203415,77745
11431,42988
198213,37427
44724,112141
229096,102166
177077,4732
92815,84544
172028,2148
186964,81515
32333,2148
55911,96941
101539,14739
171046,7196
225542,22140
36189,91182
56404,139648
51447,162344
69525,83347
180746,5916
166165,22140
43508,22140
68736,112068
2134,70888
158802,97007
201173,20819
51825,22140
194416,65823
32319,84544
164415,42988
139483,54357
67822,2148
157160,7975
2364,22140
169857,1286
159497,97007
193166,54209
207305,37427
134894,8585
206992,97007
197372,104129
69137,4732
1501,149462
167376,4732
231231,64160
12389,45173
159559,102166
119407,56608
32890,79122
217696,103114
194178,51558
98163,22140
14050,8585
37964,29827
147988,2148
172053,54357
101900,54357
43540,168043
33889,81515
21482,8585
175265,7196
68817,42498
162679,8585
198618,2148
61606,70593
93777,54357
179701,79122
64018,2148
147372,112141
72988,6156
164846,71940
34924,102166
195629,8585
27529,149462
57098,54357
220717,2148
47464,51916
31307,71940
45269,44605
127498,71940
174099,54357
197627,131210
19688,54357
109482,32744
20757,54357
186123,70491
220347,54357
24022,79122
218985,2148
64165,8585
60367,71184
100942,1286
195758,162759
22570,96941
97034,8585
41409,2148
105893,54357
30734,64160
5346,42440
72939,2148
96219,104129
38512,79454
146530,54209
174263,64160
33827,1286
112981,22140
9743,111532
186875,2148
155484,166813
22600,8585
52018,54357
136975,64160
175073,22140
117922,112141
214215,42988
62760,84544
197186,9159
218012,42988
184422,104937
22675,54357
63143,2148
195134,168043
220912,32744
95325,29827
37221,97007
117240,22140
178413,71940
47221,4732
71767,54357
182662,64160
23155,2148
41626,44605
62771,71940
93275,123111
9486,111532
123610,42988
201409,170699
141747,54357
157584,2148
205445,90646
67732,112141
142802,79122
72592,61963
17907,44605
223325,143527
144374,104129
14348,4732
207491,14359
109845,64160
67137,71940
28606,2148
72207,42988
116453,71940
34572,103114
94217,54357
155415,71184
159456,2148
115994,2148
155843,71940
229743,97007
226529,8585
185339,70491
203064,97007
55868,103114
200631,3930
173012,8585
227722,146926
108307,139648
40477,154495
146464,163969
162026,71940
28880,2148
134741,54209
100729,45173
205104,111017
137436,105352
200158,6156
24025,71940
172304,90902
203432,97007
205984,54209
122672,2148
10870,77745
128830,162344
104883,33726
207873,166813
160388,8585
63907,71940
22629,79122
137217,8585
149253,79122
51674,56055
83345,2072
187782,42988
64949,79122
133619,64160
135831,22140
221560,8585
74448,97007
59164,71940
187372,6156
224133,4732
222096,142295
201916,22140
145737,8585
193158,100251
225968,146926
111854,6156
33144,33726
35547,9159
107298,54357
50230,8585
1857,71940
210927,149462
205186,8585
40627,2148
91661,37427
85776,54209
136465,70491
200072,22140
97038,6156
136482,64160
176668,146926
171021,37427
70177,2148
207304,4732
196850,64160
232227,4732
58608,166897
146460,162344
150281,146353
93415,70491
141594,54357
187130,38108
178032,71184
166052,64160
204277,104937
38652,2072
196347,112550
43759,2148
213951,105031
17500,87933
51613,166897
199962,79080
130265,71184
42384,1286
52278,37057
169633,8585
22110,79122
32195,77745
43419,4732
190601,71940
85781,37427
120198,2072
20191,71940
91322,6156
13797,8585
169959,32744
55957,22140
134565,8585
113204,70491
114665,112141
143679,71940
149347,54357
72126,3930
25715,43405
49938,4732
177516,8585
35789,45173
10707,14739
178326,51916
101519,170626
196283,2148
40257,54357
8602,77745
1758,160686
53061,71940
73584,170626
83491,29827
135733,4732
79679,77745
67453,32744
128092,102166
97572,170699
212854,71940
67523,2072
104347,71940
107564,2148
180444,71940
56771,4732
149041,54657
21673,71940
116996,45173
71713,2072
48352,37546
149814,84544
151126,1286
30997,123111
50711,14739
104934,134683
183840,2148
78679,64160
139417,51558
85148,71184
100698,7196
58762,162344
129651,37427
192113,146926
193694,104007
211214,4732
88334,83347
226130,111532
198194,22140
115823,8585
57288,54357
123974,8585
134400,37427
112322,37427
130411,97007
115800,42988
75822,4732
10596,156650
32141,170626
35005,44605
19909,42440
145395,45173
217510,168043
78195,77745
186417,54357
51467,84544
138945,79122
9546,160362
188170,2148
156898,54357
149029,2148
117136,97007
207186,84544
121688,22140
101243,8585
30280,2148
172471,168043
171515,54357
79644,54357
195301,8585
137193,71184
46494,85650
48173,54357
204453,79122
9287,79122
69104,2148
91590,81163
105357,81515
101263,162759
76382,112141
52718,105811
157884,70491
48368,8585
6031,33726
60439,22140
213230,2148
164232,7196
21105,22140
70722,160964
185668,96941
37271,8585
155801,4732
153351,8585
26418,45173
115450,42988
76108,51916
94578,54357
68819,54209
40547,146926
18386,111017
59965,134683
108429,8585
90316,71940
9574,8585
87391,72126
91991,54357
27111,8585
120279,1286
192131,84544
141100,37427
41376,38108
167964,105352
92417,70491
37479,71940
98307,166897
230988,150041
198380,14739
150397,8585
22400,71940
27235,137328
113762,6156
52265,77745
193071,2148
159224,54357
65617,9069
577,84544
228874,64160
189346,37427
215744,4732
34774,2148
187635,146926
135469,97007
3157,2148
223228,112550
73138,2148
119134,54357
230526,54357
218538,71184
107458,2148
128554,146926
214315,37427
114108,63585
208815,8585
228926,37427
181532,97007
99892,162344
48207,37427
126195,45173
165824,112373
116762,54357
99737,28443
130184,77745
162965,112141
109169,97007
133392,79080
141428,11876
62507,71940
103871,54357
220525,97007
169868,2148
97345,79080
25121,22140
164459,2148
155779,37546
190383,71940
123156,54357
121456,8585
44844,28443
60254,2148
113761,54357
23117,28443
62165,77745
213575,54357
90532,170626
140893,71940
134986,102166
159622,79122
62405,1286
162102,48000
57519,6156
58112,139648
51683,7196
46206,71940
147805,51916
54133,9069
33,42838
36162,84544
168296,146926
31398,71940
231514,102166
221165,45173
183330,81163
107796,45135
28509,54357
178621,112141
58778,170626
7817,61963
63444,54357
72560,54357
154387,150041
196693,8585
112490,112141
102000,168043
112386,2148
210196,54357
103772,166897
132961,38108
101584,8736
31680,143407
52902,37427
182117,162344
36500,2148
219155,45173
144854,8585
228875,43405
183531,97007
1058,54357
220226,2148
227106,164365
45573,20819
129245,7877
213488,64160
72634,54357
51166,143289
39483,2148
61717,45980
76818,111017
214772,4732
100727,71184
128263,4732
10464,84544
196722,2148
64588,86227
64740,84544
72021,70491
132684,90902
181374,102166
68224,112373
154027,42988
158979,51916
167276,54209
57024,71184
184232,4732
100218,18254
170354,41618
84437,83347
172246,8585
116870,54357
33002,8585
68803,121196
91815,77745
22530,54357
23944,82481
49058,45980
94067,7196
60077,81163
160381,85650
20870,51558
60350,54357
69788,146926
183289,8585
72664,111532
109369,56608
89713,80497
16806,2148
205915,19213
14130,42988
156306,1286
121294,8585
36366,71940
219824,71940
145196,97007
29604,64160
139962,22140
150279,2072
51602,8585
16127,102166
51744,97007
173314,146926
126971,54357
232051,41009
11213,71940
138408,8585
26013,1286
37350,84544
312,4732
96416,42988
50566,37427
69740,105031
200077,71940
139107,2148
171620,64160
223079,2148
173353,77745
34725,79122
131676,2148
113905,37427
42903,2148
148115,2148
23503,7975
30408,89007
134284,2148
215524,42988
139757,45173
105452,170699
189287,14739
10987,2148
120093,8585
186942,8585
25476,44605
161873,111532
15564,8585
22496,2148
189061,54209
31067,155513
96159,7196
35304,84544
72305,2148
219929,42988
222605,8585
150152,71940
75723,97007
44438,43405
179558,42988
66863,77745
32985,128416
34420,104297
88087,37427
80659,84544
7438,8585
82276,89007
165379,43405
57607,22140
36323,54357
61056,4732
14675,54357
184137,54357
25101,54357
77018,3930
169179,84544
193478,64160
207783,45173
172960,87933
63225,77745
163374,71184
50295,139648
224022,84544
117106,8585
194658,8585
176837,4732
148587,8585
146498,162344
90810,8585
46764,51916
71957,2148
20237,45173
132753,97007
178082,4732
60725,28443
203627,162344
167048,82259
30228,43405
197176,4732
163654,22140
196302,8585
97936,37427
22773,42988
205571,37546
47329,112373
206814,64160
2960,81163
214979,2148
82066,22140
3743,54357
206132,104129
29768,7196
146786,8585
203185,54357
176737,112550
85868,43025
131291,71940
173019,112550
205152,64160
126336,45173
200898,7975
11309,71940
189834,29827
28322,3930
109875,77745
162377,149462
78329,3930
73842,77745
206097,77745
216535,2148
80910,51916
197274,41958
24793,54357
47250,170699
114391,45135
197422,112141
214852,97007
3329,71940
5796,37427
224121,112550
9184,8585
61608,54357
186558,2148
29180,84544
193551,2148
82719,42988
4753,97007
63249,22140
92742,150041
114747,64160
205821,54209
72905,37427
13487,131210
36634,8585
22291,168434
221598,168043
96697,162344
230281,71940
141541,11876
85566,14739
134863,162344
230699,8585
103651,11257
88619,143289
25038,146926
74387,146926
84629,2148
107849,166897
79707,2148
3577,82259
222115,2148
131732,102166
26641,65823
174879,7196
131958,77745
156719,8585
194096,8585
153951,45173
134912,2148
10737,2148
187892,112141
132756,45173
168138,150041
148720,1286
177444,77745
88098,37427
54360,112141
194575,2148
61631,54209
56463,150041
186085,22140
71146,22140
101766,143527
224103,9069
129409,80497
44349,79080
195023,104129
94958,18254
100771,8585
179631,71940
108687,4732
4607,2148
152769,14739
42377,79080
200992,33726
230376,2148
119523,84544
64747,111532
139209,8585
99353,77745
11177,112031
57764,64160
188584,45173
68666,140061
179859,143527
171819,22140
187825,37546
2875,42988
60714,3752
92867,22140
167696,64160
34404,162344
151582,153807
64201,79122
113655,70491
54110,71184
145071,14098
145257,112141
213553,2148
22647,37546
126217,77745
92396,8585
168256,18254
31073,54357
166958,45173
183059,112550
121992,77745
142736,22140
109002,104297
90014,54357
85407,71940
201584,51916
40093,2148
104177,8585
120625,4732
50613,43405
153867,102374
100105,139648
209644,162344
135351,8585
46524,54357
73441,143527
79959,139648
72331,134683
61735,8585
210544,64160
201813,8585
171722,71940
15658,112068
131313,51916
112227,103707
24722,112141
150808,8710
92419,22140
99058,139648
194798,51916
171883,1286
28936,112141
31411,54209
199769,45135
44569,97007
60629,70491
209440,4732
50140,102226
25868,87933
59295,71940
19299,2148
219291,121196
142365,14739
11729,8585
183456,8585
161276,54357
48752,2072
178597,51916
64499,1286
107196,146353
61319,2148
218056,112373
80700,74798
125426,12272
56275,8585
226083,54209
141737,79122
57832,56608
151034,170626
45075,8585
26235,84544
182031,84544
112878,71940
153704,54357
36081,2148
103700,19213
13864,71940
26893,4732
106706,97007
6338,103114
95398,37546
11692,37427
225717,11257
5923,160485
203289,77745
100365,89007
143671,79122
182543,71940
69891,37427
13334,4732
107788,117226
65709,71184
197607,54357
146366,71940
159108,54357
80437,44605
53216,54357
138106,8585
118048,41009
44788,112141
71410,8585
220602,42988
103105,44605
45728,105352
27668,2148
142150,149462
16396,72126
69698,70491
188371,8585
53685,64160
2998,1286
122273,79122
181851,97007
69975,104129
176313,6156
231454,71940
87505,71940
150443,45173
153750,71940
70310,84544
223156,37427
184595,103707
151413,2148
200962,42988
33689,134748
144585,77745
205407,54357
110173,149462
22183,97007
200835,2148
200339,29827
102819,54209
132362,41009
82507,1286
76449,104937
136966,84205
31583,140061
42630,126918
54478,79080
71588,8585
174442,77745
209332,54209
28374,97007
139555,71940
182399,3930
215090,7196
16637,112373
41979,8585
197683,54357
138322,14739
207264,71940
71509,147061
132711,3930
151575,146353
113137,81515
201666,64160
100754,77745
38903,2148
158084,104129
171259,2148
10354,2148
54982,4732
92157,4732
183757,54209
3870,77745
163365,2148
6408,1286
190548,22140
207685,77745
149269,2148
212150,54357
128237,54357
66573,8585
196252,60755
109774,64160
185660,70491
111961,83347
64313,44605
142047,8585
9204,2148
53912,65823
180773,106586
24382,71940
196788,128416
88295,87933
27985,74798
201251,8585
143558,45173
189759,97007
140142,64160
64039,102166
147028,77745
31809,143527
42548,5874
221183,61963
94341,42988
159255,45980
189212,2072
15758,9159
83475,77745
159731,8585
189424,54357
85541,122369
217903,8585
144756,112141
152609,2148
78258,54357
167929,4732
86720,44605
136564,4732
73017,84544
170579,77745
143515,97007
81415,117692
92712,146926
66886,15168
168298,54357
200816,146353
117749,8585
222879,42988
47275,71940
219861,64160
55022,81515
202610,54357
149884,112141
31289,56608
63268,84544
21900,102166
107966,2448
50331,64160
187926,2148
159176,8585
223830,6156
66926,83347
210977,2148
85496,112550
76511,54357
206174,7877
174878,4732
204729,22140
66741,79080
121194,84544
197798,121196
44966,54357
36481,97007
192551,146926
188509,112373
74713,102166
168374,112068
214402,8585
156434,7196
87908,22140
72224,51558
159625,54357
34841,150041
210227,44605
179889,82259
180466,97007
52735,54209
57068,54357
139214,51916
47653,54357
74021,45173
153079,70491
81258,112141
141467,64160
88482,71940
205909,42988
167083,2148
88375,153807
185777,8585
216371,42988
73997,70491
188348,168043
189620,42988
221669,143289
142310,8585
103235,51916
142174,45173
143080,42988
91250,14739
227187,51916
177459,1286
13698,2148
83455,45173
48907,79080
129941,1286
114715,84544
116450,6156
138456,44605
13102,45980
213226,45980
172696,82259
43499,71940
226144,112373
161032,2072
145019,54357
116540,71940
155903,71940
74017,71940
134111,8585
723,104129
100456,82481
152408,8585
6460,2148
9533,112141
54963,84544
226213,71940
113548,8710
46140,139648
141449,79122
135744,42988
203392,54357
86820,149462
8262,8585
125551,43405
48009,2148
103571,54357
129819,77745
50534,54357
229128,37427
225417,71940
176939,97007
143162,8585
194883,4732
171618,20819
177802,41200
180775,56055
100301,112141
120848,50142
57962,79122
34241,37427
35181,81515
188777,79122
180767,37427
30452,71940
77755,45173
215167,49338
86372,45173
89097,8585
33519,149462
183258,112550
184283,112141
185680,86604
62865,8585
148467,37427
214139,64160
192420,82481
39041,54357
161111,41009
26724,71940
230393,69931
132736,2148
46230,150041
6180,20819
122205,162344
142705,33726
1964,2148
54172,2148
219914,37427
198719,71940
65167,2072
25914,102226
211343,71940
55263,153662
26794,70491
151221,97007
96469,111017
78379,54209
190562,143527
107964,22140
49405,22140
155604,56608
39915,37427
152350,37427
231384,149462
128265,64160
6127,42988
193897,8585
164852,112373
96496,42988
47734,146926
185709,2148
145873,162759
144202,112550
150312,71940
36790,71184
9212,84544
138998,84544
72204,8585
170274,2148
80221,79122
161517,71940
82377,71940
207009,3930
112426,77745
44546,8585
132112,112373
130485,37427
55731,126918
184946,19213
47851,97007
119940,33726
192678,71940
51927,123111
231202,8585
207554,70491
140172,112550
64579,2148
139799,128416
130944,2148
73533,97007
37750,54357
25725,7196
106354,37427
193599,9069
64658,168043
168243,2148
162833,70491
172754,1286
26910,71940
207113,111532
200908,11876
197919,170699
56106,77745
200393,70491
36626,8585
61228,170699
194982,8585
187687,7196
208682,4732
43142,64160
208580,2148
95982,82481
16476,8585
227956,71940
220363,42988
211919,71940
141869,2072
193833,112141
168354,71940
231737,54657
154165,84544
21324,89629
84403,2148
22352,81163
110013,9159
111527,7196
220630,42988
114371,146926
169539,84544
168192,70491
169919,82481
203780,54209
82273,14739
209344,8585
159308,81163
85107,7975
190473,102166
10344,2148
32819,2148
7251,71940
76130,149462
7618,54357
228301,2148
93083,97007
29237,122369
171016,64160
200132,77745
172694,71940
2788,152061
21323,71940
197498,8710
125887,64160
22145,8585
186554,64160
220412,64160
156632,37427
151593,97007
40380,8585
90457,22140
55055,149462
191411,71940
207237,65823
58348,51558
94851,70491
174808,56608
160672,82259
231,37427
186991,22140
194823,42988
141895,8585
3834,139648
194254,44605
161930,43405
199818,12772
123294,71940
51998,8585
72308,8710
121473,56608
102425,4732
207925,126918
93391,8585
70210,17032
17738,134683
123934,33726
55297,2148
57995,112141
38423,8585
73307,54357
206861,105352
149876,54209
71406,102166
116466,75589
105434,66638
153834,8585
164915,22140
32902,71940
38839,2072
161094,78285
96168,168043
732,90902
222855,86604
155689,80497
212671,79080
150485,61444
120613,1286
84556,45980
139843,22140
153153,45173
151262,111532
148360,102166
173717,168434
70168,42988
68146,150041
31435,64160
38003,90902
225256,2148
124100,162344
113461,126918
96319,51916
22516,70593
8500,3930
25010,8585
39155,70491
120550,54357
202982,43405
64925,43405
217835,54357
222235,54357
158863,65174
47356,170626
129907,112141
59708,98989
106570,84544
17540,8585
160640,90902
153372,8585
204721,8585
60215,102166
23339,104129
85698,81515
22734,2148
194935,71184
126138,64160
51705,77745
106548,71940
152144,51558
196008,4732
77344,54357
65016,112141
219543,2148
191593,111017
42815,3752
144130,84544
77829,64160
8493,162344
70725,28443
11538,87933
218558,54357
186735,69357
100480,1286
111828,42988
127302,8585
81741,64160
54762,97007
65106,4732
27207,122369
174954,8585
99204,37427
51610,32744
135164,71940
209955,4732
113305,11257
124369,54357
16136,4732
228951,3930
216203,14739
115929,82259
158408,8585
197886,62884
215330,54209
51222,77745
201554,6156
48405,84544
27422,2148
14036,2148
8120,22140
134665,123111
212004,84544
171569,54357
129570,71940
125014,112550
182627,9159
155101,71940
110303,162344
99648,37427
192979,160362
54622,79122
64953,8585
227006,20819
194022,4732
41169,55792
164363,112550
146702,71940
83196,44605
55077,37546
40539,105352
2319,2148
40090,143289
93727,14739
34107,77745
59421,2148
45045,111532
79978,51916
94886,32744
160925,160362
50850,159184
40058,58768
143352,2148
214742,54357
46827,22140
118311,45980
106423,51916
123981,77745
158583,70491
108924,2148
150461,71940
181860,2148
87656,11257
68843,14739
214123,85650
64633,9069
116440,2148
135973,156650
168435,8585
65269,84544
49947,166897
227625,77745
171098,56550
184483,81515
230690,3930
124764,1286
189955,54357
149753,20819
146933,79122
208872,90646
221499,29827
178175,6156
32881,43405
144118,4732
168260,2148
158410,165997
222840,8585
22413,71940
222959,56608
194434,2148
5915,97007
25445,54357
54277,42988
90955,7975
109398,51916
218822,43405
631,54357
70121,20819
26644,98989
65994,2148
173632,77745
156774,14739
121124,143527
104847,54209
37850,54357
100423,105352
185810,115836
158625,97007
13056,112141
95671,112141
33791,64160
1844,149462
115397,54357
72183,84544
124828,8585
204108,64160
191842,79122
176341,8585
55699,54357
88915,70491
57659,41958
72317,2148
195278,54357
10615,84544
1595,8585
135741,84544
225353,80497
39921,77745
115357,77745
190924,8710
53008,44605
191038,71940
177526,8585
69557,64160
119142,71940
61314,128416
80682,62502
218704,2148
148430,14739
10756,135147
183800,54357
63115,150041
66964,90646
100570,170864
10137,8585
199294,51916
158594,2148
42747,89007
66662,79122
202813,2148
115528,97007
23674,71940
200057,37427
52017,82481
184354,102166
22802,54209
147174,8585
88402,9159
22226,4732
162114,71940
189648,162344
173785,6156
76184,87933
156428,77745
25365,77745
62355,64160
219334,20819
59549,8585
201648,51916
180581,71940
131265,98989
22404,169886
1881,165997
26782,160485
25381,8585
57933,4732
182330,166813
136607,54357
6498,84544
101670,77745
46126,8585
21530,97007
137720,143289
102230,139648
220081,70491
217862,9069
219718,45173
175999,33726
222622,71940
47035,11876
148787,4732
194801,8585
108540,102166
81028,70491
22439,154495
218911,8736
154790,64160
129091,2148
172998,146926
27836,64160
41527,54357
87368,51558
136755,8585
181845,170699
84117,154495
125876,8585
222758,54357
93271,8585
223433,2072
188221,84544
128602,86604
51028,146926
187100,54357
14264,78285
144246,56608
163172,153817
117877,160362
19279,8585
54064,160362
149626,81515
10110,1286
188550,8585
148427,54357
56281,33726
111924,8585
48314,97007
79751,56608
116543,37427
137293,64160
7432,2148
15090,4732
145016,51916
138792,51916
205148,20819
171692,1286
134379,32744
108499,84544
30308,126918
187897,14739
209595,112373
161229,45173
86110,56608
206888,70491
66268,84544
50109,84544
179068,170699
134271,77745
113656,19213
100986,4732
7106,150041
133675,8585
45315,70593
159669,54209
220649,8585
110922,112141
29624,2072
182249,83347
35102,54357
119110,84544
126493,8585
150452,146353
40361,168434
148480,8585
39066,87933
145951,54357
205593,4732
183739,8585
35416,162344
55918,77745
102483,20819
161263,166813
143159,42988
179951,146926
129212,8585
146522,2148
201698,146926
131102,54357
43693,71940
62550,149462
51180,56608
124982,5916
107818,9069
119253,37546
153691,64160
180406,9159
57984,80497
157028,156650
213793,22140
168367,132826
125156,122369
208801,22140
209547,146353
148976,71940
77843,37427
69042,71940
57143,128416
35142,71184
134443,51558
159650,22140
197042,104129
15567,70491
67103,54209
112073,45173
112857,54357
54214,37427
215225,2148
73984,71940
152501,22140
179151,8710
65650,4732
193182,8585
74779,8585
23483,27537
3667,1286
104639,6156
92794,71184
192739,2148
147580,1286
14406,8585
110225,45173
32387,37427
212865,87933
29587,8585
195355,8585
223108,31703
219337,154495
188271,162344
151001,41009
75722,54357
155019,97007
92132,97007
12063,1286
189199,22140
203709,8585
26732,70491
191243,54357
13339,45135
90735,2072
59228,54357
57628,2072
118811,8585
203951,97007
163739,2148
202988,112141
193964,122369
147911,14739
225925,112031
134816,2148
23216,97007
11470,22140
71110,22140
100213,3930
80235,84544
136886,8585
118084,69357
150856,2148
137328,8585
39052,37057
3067,54357
191234,84544
122192,79122
121990,64160
88333,81163
34400,102166
211351,170626
151073,42988
105980,54357
139908,54357
195562,79122
32743,4732
47732,42988
23793,97007
191352,4732
140329,38108
1863,103707
223910,112141
160926,84544
72953,112141
196585,42988
28171,37427
106317,2148
193346,146926
194041,6156
221926,4732
57573,77745
63513,43405
66982,112141
56215,4732
111488,70491
153182,112141
118038,8585
100006,2148
151400,54357
225097,42988
70300,8585
219366,128416
143823,112141
42911,70491
64999,137328
217725,8585
43538,54209
167636,54357
144918,150041
90621,64160
50291,122369
124570,77745
201141,97007
186868,2072
127472,8832
174326,8585
159065,8585
95637,77745
157899,54357
231057,54357
33475,7196
16982,8585
34226,81163
41842,134683
89098,162344
97699,160485
186950,112141
33585,62502
112072,11876
221083,112031
78765,8585
230968,7975
98145,65823
188889,37546
75248,71940
28370,8585
38835,8585
110490,71940
222161,4732
121325,33726
52439,79122
80331,104129
228322,71940
106160,78285
67950,56608
39571,71184
225104,143289
172390,163969
121214,115836
37997,2148
126725,14739
198869,54357
183598,37546
53886,65823
68728,51558
107441,166897
6660,71940
191464,9069
125521,54357
32548,8585
167873,45980
151211,71940
97066,84544
153216,63585
42313,84544
34216,86604
210302,42988
115527,2148
73174,150041
200929,156650
177774,112550
86560,79080
209128,97007
168527,64160
7676,142295
113462,79080
12084,64160
179110,65174
149974,163969
156254,79080
67939,84544
153322,79080
204402,42988
210588,97007
86887,9069
223803,42988
201382,97007
17819,37427
216255,168043
183558,126918
184224,71940
57393,111532
161062,79122
45473,54657
3864,2148
156203,71940
63985,20819
151131,2148
205273,81163
142348,8585
206684,54357
174748,3930
161217,2148
207772,22140
116137,6156
165441,112373
230837,69357
116287,44605
77297,54357
227185,122369
126141,4732
135991,64160
184823,54357
154614,54357
39420,2148
148989,84544
8806,97007
211823,1286
124545,22140
31193,97007
23927,64160
172824,2148
118270,90902
159389,4732
12701,8585
138443,97007
86174,54357
94022,102166
72290,51916
58270,4732
198190,63585
65230,2148
61629,7196
67988,146926
121472,2148
136132,8585
186033,84544
187395,54357
190956,155513
110085,140061
124807,97007
110435,112141
188912,3752
143717,111532
104591,2148
44451,102166
105368,42988
209838,22140
70045,81515
71723,38108
87335,102166
6904,54357
158521,51558
220798,2148
9177,139648
16587,146926
190231,37427
121593,44605
6313,4732
226558,8585
171252,90902
149335,3930
63863,22140
142955,80497
96629,156650
211370,155513
28363,146926
196836,38108
64455,71940
126861,160362
82109,91048
227199,71940
100597,71940
18687,33726
84930,79080
36174,170699
85857,162344
23708,71940
197334,17032
58648,37427
167388,9069
63970,2148
166023,14739
119383,162344
162051,6156
61753,54357
77544,122369
98382,146926
209860,8585
171760,8710
197681,15821
110197,51558
62877,104007
36152,22140
194812,45135
87669,122369
143981,8585
139997,8585
52391,70491
46781,54357
204907,105352
231023,3930
92524,51558
103212,37546
104927,105031
164238,22140
67092,54357
230160,71940
126144,37427
216513,107700
220332,8585
23068,37546
46665,54357
9628,8585
200641,3930
102935,71940
17010,54357
220172,111017
32221,4732
117301,144245
85275,22140
150727,8585
54711,54357
100194,87933
89153,162344
21277,54357
26967,14739
79819,149462
83552,54209
134771,42988
156001,71940
13314,80497
174488,2148
13290,104937
80070,37546
99695,8585
213759,2148
168404,54357
67839,45173
23859,9069
204523,71940
149820,8585
170351,6156
175132,131210
69055,155513
195029,71940
99612,37427
152171,104937
46521,44605
143150,4732
90018,54357
143031,7196
41052,97007
73999,43405
197539,71940
139968,83347
206230,8585
179366,2148
131754,77745
38599,162344
90127,37427
177187,146926
45575,168043
97575,81515
216355,1286
144940,146926
188950,14739
131622,33726
63573,103114
231819,97007
111402,97007
214950,123111
33745,54209
83957,27537
154625,54209
98087,77745
198072,111017
31661,118053
55858,14359
9348,54357
127249,153807
72625,9069
87248,150394
136311,146353
228603,71940
34895,8585
60216,111532
50996,139648
44191,54357
193598,4732
103627,9159
231688,22140
91478,8585
82442,142295
84367,54209
70139,45173
208988,81515
145788,84544
21962,8585
193094,111532
215044,61963
25546,20819
60845,97007
20828,112550
2682,8585
107067,54357
204326,168581
43308,97007
201964,45135
109299,63585
27801,81515
9520,2148
49564,4732
150375,54357
60009,7877
215121,112141
117461,51916
163389,63585
776,8585
43730,54357
132306,6156
42290,97007
75325,86227
56103,71940
22602,8585
221838,2148
73340,92192
45335,84544
210100,112141
161891,71940
196458,54357
187420,54357
130181,4732
33641,162344
158689,8585
213235,149462
5899,54357
134057,1286
108526,22140
179686,111532
207409,91048
117104,60755
156456,4732
198051,42988
140159,143527
89081,20819
221336,54209
52354,112550
173192,78285
170722,79122
157739,8585
125767,28443
220800,146926
20882,162759
63485,100684
187544,8585
124538,2448
136992,135147
58880,37427
13057,71940
203268,2148
151719,33726
221657,71940
179430,71940
63999,37427
166050,2148
58039,14739
122962,6156
205166,90646
120371,7196
132348,71940
194168,7196
167693,71184
66388,77745
134265,22140
25634,43405
122348,8585
36061,146353
166636,1286
81335,62502
146430,8585
169750,97007
9296,12272
216221,8585
66011,53150
151013,2148
52967,70491
54111,111017
103992,8585
156078,112141
185542,1286
102641,168043
137248,8585
63295,22140
141959,64160
59592,154495
108568,170626
164157,4732
117927,65174
111483,84544
198013,112550
160363,84544
227469,2148
174003,51916
21481,14359
128573,146353
193517,22140
89215,44605
225323,64160
97765,38108
141257,4732
60834,22140
138838,77745
214169,71940
93439,146926
89591,123111
182369,2072
225986,4732
164455,54357
33863,8585
15377,2148
47053,42988
191259,144245
152030,29827
119749,22140
35369,71940
168844,54209
141982,64160
107492,64160
20045,64160
195597,71940
93590,22140
208472,22140
226522,149462
187948,33726
227203,71940
162919,160362
215509,81490
49434,8585
75406,64160
232603,45173
120728,128416
507,8585
217252,97007
192666,112373
91053,62080
105640,104129
181770,87933
113170,1286
63111,56608
25094,4732
119571,81515
86440,44605
128923,8585
22925,22140
188993,146926
132186,105352
63983,106989
20905,8585
36774,45980
